date,1. open,2. high,3. low,4. close,5. volume
2019-08-12 09:31:00,11.25,11.27,11.24,11.27,69549.0
2019-08-12 09:32:00,11.27,11.27,11.24,11.25,18126.0
2019-08-12 09:33:00,11.25,11.25,11.23,11.24,9618.0
2019-08-12 09:34:00,11.24,11.24,11.23,11.24,160859.0
2019-08-12 09:35:00,11.235,11.235,11.19,11.19,76438.0
2019-08-12 09:36:00,11.195,11.21,11.19,11.205,37330.0
2019-08-12 09:37:00,11.205,11.24,11.2,11.24,58611.0
2019-08-12 09:39:00,11.255,11.265,11.25,11.255,197314.0
2019-08-12 09:40:00,11.26,11.275,11.255,11.26,60143.0
2019-08-12 09:41:00,11.255,11.275,11.25,11.27,61141.0
2019-08-12 09:42:00,11.265,11.3036,11.265,11.3,54883.0
2019-08-12 09:43:00,11.305,11.32,11.28,11.29,32936.0
2019-08-12 09:44:00,11.285,11.3,11.285,11.29,11879.0
2019-08-12 09:45:00,11.295,11.3,11.28,11.295,71420.0
2019-08-12 09:46:00,11.29,11.31,11.28,11.305,145699.0
2019-08-12 09:47:00,11.3,11.32,11.3,11.315,61258.0
2019-08-12 09:48:00,11.315,11.335,11.305,11.335,85543.0
2019-08-12 09:49:00,11.335,11.35,11.32,11.345,16210.0
2019-08-12 09:50:00,11.35,11.38,11.34,11.37,73490.0
2019-08-12 09:51:00,11.365,11.385,11.365,11.37,42940.0
2019-08-12 09:52:00,11.36,11.385,11.3503,11.37,154197.0
2019-08-12 09:53:00,11.37,11.375,11.355,11.36,29577.0
2019-08-12 09:54:00,11.36,11.37,11.355,11.37,17991.0
2019-08-12 09:55:00,11.37,11.385,11.36,11.38,49039.0
2019-08-12 09:56:00,11.38,11.41,11.38,11.405,69009.0
2019-08-12 09:57:00,11.41,11.4157,11.4,11.41,59021.0
2019-08-12 09:58:00,11.405,11.435,11.405,11.405,64266.0
2019-08-12 09:59:00,11.41,11.41,11.39,11.4,14602.0
2019-08-12 10:00:00,11.4,11.4,11.39,11.395,16821.0
2019-08-12 10:01:00,11.4,11.4,11.375,11.38,34249.0
2019-08-12 10:02:00,11.38,11.41,11.38,11.41,94117.0
2019-08-12 10:03:00,11.405,11.41,11.4,11.405,65197.0
2019-08-12 10:04:00,11.4,11.405,11.39,11.4,67656.0
2019-08-12 10:05:00,11.4,11.4,11.39,11.395,11594.0
2019-08-12 10:06:00,11.39,11.39,11.36,11.37,36351.0
2019-08-12 10:07:00,11.38,11.38,11.36,11.365,51248.0
2019-08-12 10:08:00,11.36,11.39,11.36,11.39,126418.0
2019-08-12 10:09:00,11.385,11.39,11.38,11.385,17647.0
2019-08-12 10:10:00,11.39,11.4,11.38,11.38,43856.0
2019-08-12 10:11:00,11.385,11.39,11.375,11.385,36710.0
2019-08-12 10:12:00,11.38,11.39,11.38,11.385,61237.0
2019-08-12 10:13:00,11.39,11.39,11.375,11.38,33845.0
2019-08-12 10:14:00,11.375,11.39,11.37,11.375,131112.0
2019-08-12 10:15:00,11.375,11.39,11.37,11.38,55320.0
2019-08-12 10:16:00,11.39,11.39,11.36,11.36,68503.0
2019-08-12 10:17:00,11.365,11.37,11.355,11.369,22117.0
2019-08-12 10:18:00,11.365,11.37,11.36,11.37,11412.0
2019-08-12 10:19:00,11.365,11.38,11.36,11.37,42021.0
2019-08-12 10:20:00,11.37,11.375,11.365,11.37,40728.0
2019-08-12 10:21:00,11.38,11.38,11.365,11.37,20697.0
2019-08-12 10:22:00,11.37,11.39,11.37,11.385,35571.0
2019-08-12 10:23:00,11.38,11.385,11.37,11.385,12900.0
2019-08-12 10:24:00,11.38,11.39,11.375,11.38,72755.0
2019-08-12 10:25:00,11.37,11.38,11.37,11.38,8456.0
2019-08-12 10:26:00,11.38,11.39,11.37,11.375,104200.0
2019-08-12 10:27:00,11.375,11.375,11.36,11.36,17162.0
2019-08-12 10:28:00,11.36,11.3696,11.355,11.36,35589.0
2019-08-12 10:29:00,11.36,11.36,11.34,11.34,44097.0
2019-08-12 10:30:00,11.34,11.34,11.33,11.335,24077.0
2019-08-12 10:31:00,11.33,11.34,11.325,11.325,61666.0
2019-08-12 10:32:00,11.325,11.325,11.31,11.315,27696.0
2019-08-12 10:33:00,11.32,11.33,11.31,11.315,139962.0
2019-08-12 10:34:00,11.315,11.315,11.295,11.295,50795.0
2019-08-12 10:35:00,11.3,11.3,11.29,11.29,56070.0
2019-08-12 10:36:00,11.2979,11.31,11.29,11.295,75056.0
2019-08-12 10:37:00,11.3,11.31,11.29,11.305,84485.0
2019-08-12 10:38:00,11.31,11.31,11.3,11.3,21976.0
2019-08-12 10:39:00,11.3,11.31,11.3,11.305,18879.0
2019-08-12 10:40:00,11.305,11.32,11.3,11.315,46509.0
2019-08-12 10:41:00,11.32,11.32,11.305,11.305,95981.0
2019-08-12 10:42:00,11.3,11.305,11.29,11.29,55658.0
2019-08-12 10:44:00,11.3089,11.3089,11.305,11.305,57863.0
2019-08-12 10:45:00,11.305,11.31,11.3,11.3,16616.0
2019-08-12 10:46:00,11.3,11.31,11.295,11.3,117012.0
2019-08-12 10:47:00,11.3,11.305,11.295,11.3,54660.0
2019-08-12 10:48:00,11.305,11.31,11.3,11.3,28294.0
2019-08-12 10:49:00,11.3,11.31,11.3,11.3,32083.0
2019-08-12 10:50:00,11.3,11.31,11.3,11.305,33373.0
2019-08-12 10:51:00,11.305,11.31,11.29,11.3,78106.0
2019-08-12 10:52:00,11.305,11.31,11.3,11.3,54959.0
2019-08-12 10:53:00,11.3,11.305,11.3,11.3,11470.0
2019-08-12 10:54:00,11.305,11.31,11.3,11.305,28878.0
2019-08-12 10:55:00,11.31,11.31,11.3,11.305,88391.0
2019-08-12 10:56:00,11.31,11.31,11.3,11.31,59792.0
2019-08-12 10:57:00,11.31,11.31,11.3,11.3,85873.0
2019-08-12 10:58:00,11.31,11.33,11.305,11.33,92728.0
2019-08-12 10:59:00,11.33,11.35,11.33,11.34,25201.0
2019-08-12 11:00:00,11.345,11.355,11.335,11.345,104802.0
2019-08-12 11:01:00,11.34,11.3421,11.325,11.325,191691.0
2019-08-12 11:02:00,11.33,11.34,11.325,11.33,9987.0
2019-08-12 11:03:00,11.33,11.34,11.33,11.33,15557.0
2019-08-12 11:04:00,11.33,11.34,11.32,11.34,81541.0
2019-08-12 11:05:00,11.33,11.34,11.32,11.325,57313.0
2019-08-12 11:06:00,11.32,11.325,11.315,11.315,17532.0
2019-08-12 11:07:00,11.315,11.34,11.315,11.33,17644.0
2019-08-12 11:08:00,11.33,11.335,11.325,11.325,10930.0
2019-08-12 11:09:00,11.325,11.325,11.315,11.325,19431.0
2019-08-12 11:10:00,11.32,11.325,11.31,11.31,29659.0
2019-08-12 11:11:00,11.315,11.315,11.29,11.295,85545.0
2019-08-12 11:12:00,11.3,11.305,11.29,11.295,62358.0
2019-08-12 11:13:00,11.3,11.31,11.3,11.3,28403.0
2019-08-12 11:14:00,11.3,11.3,11.29,11.3,30614.0
2019-08-12 11:15:00,11.3,11.32,11.3,11.31,28292.0
2019-08-12 11:16:00,11.305,11.32,11.3,11.32,41801.0
2019-08-12 11:17:00,11.315,11.33,11.315,11.325,13199.0
2019-08-12 11:18:00,11.33,11.335,11.33,11.33,10323.0
2019-08-12 11:19:00,11.33,11.337,11.33,11.33,21617.0
2019-08-12 11:20:00,11.33,11.335,11.3166,11.3166,84827.0
2019-08-12 11:21:00,11.315,11.335,11.315,11.325,37636.0
2019-08-12 11:22:00,11.325,11.33,11.31,11.31,71801.0
2019-08-12 11:23:00,11.315,11.32,11.31,11.315,20975.0
2019-08-12 11:24:00,11.31,11.32,11.31,11.32,17062.0
2019-08-12 11:25:00,11.32,11.3364,11.32,11.325,65563.0
2019-08-12 11:26:00,11.325,11.34,11.325,11.34,13797.0
2019-08-12 11:27:00,11.33,11.34,11.33,11.335,13935.0
2019-08-12 11:28:00,11.33,11.34,11.33,11.33,6115.0
2019-08-12 11:29:00,11.33,11.34,11.33,11.33,66249.0
2019-08-12 11:30:00,11.335,11.34,11.33,11.33,16900.0
2019-08-12 11:31:00,11.33,11.345,11.33,11.34,19140.0
2019-08-12 11:32:00,11.345,11.35,11.33,11.335,174823.0
2019-08-12 11:33:00,11.33,11.33,11.32,11.325,32508.0
2019-08-12 11:34:00,11.32,11.32,11.3,11.31,28051.0
2019-08-12 11:35:00,11.305,11.32,11.3,11.32,299586.0
2019-08-12 11:36:00,11.315,11.32,11.31,11.315,10500.0
2019-08-12 11:37:00,11.315,11.3201,11.31,11.315,176272.0
2019-08-12 11:38:00,11.315,11.33,11.31,11.32,50347.0
2019-08-12 11:39:00,11.32,11.33,11.3022,11.305,143516.0
2019-08-12 11:40:00,11.305,11.31,11.3,11.305,26860.0
2019-08-12 11:41:00,11.31,11.31,11.3,11.3,21721.0
2019-08-12 11:42:00,11.3,11.31,11.3,11.305,119236.0
2019-08-12 11:43:00,11.305,11.31,11.3,11.305,9299.0
2019-08-12 11:44:00,11.305,11.31,11.305,11.31,23924.0
2019-08-12 11:45:00,11.305,11.32,11.305,11.32,169718.0
2019-08-12 11:46:00,11.32,11.32,11.31,11.315,22455.0
2019-08-12 11:47:00,11.315,11.32,11.315,11.32,3600.0
2019-08-12 11:48:00,11.32,11.32,11.3144,11.315,25101.0
2019-08-12 11:49:00,11.315,11.32,11.315,11.32,2887.0
2019-08-12 11:50:00,11.315,11.32,11.31,11.315,12666.0
2019-08-12 11:51:00,11.32,11.32,11.305,11.305,53911.0
2019-08-12 11:52:00,11.305,11.305,11.3,11.3,14080.0
2019-08-12 11:53:00,11.305,11.31,11.3,11.3075,65193.0
2019-08-12 11:54:00,11.305,11.31,11.295,11.2999,48079.0
2019-08-12 11:55:00,11.3,11.31,11.2944,11.305,84235.0
2019-08-12 11:56:00,11.3,11.31,11.3,11.3038,17224.0
2019-08-12 11:57:00,11.3,11.3095,11.3,11.305,5419.0
2019-08-12 11:58:00,11.31,11.31,11.3,11.3,16886.0
2019-08-12 11:59:00,11.3,11.305,11.3,11.3,4024.0
2019-08-12 12:00:00,11.305,11.305,11.3,11.305,14619.0
2019-08-12 12:01:00,11.3,11.305,11.3,11.305,5696.0
2019-08-12 12:02:00,11.305,11.305,11.3,11.3,8307.0
2019-08-12 12:03:00,11.305,11.31,11.29,11.295,19794.0
2019-08-12 12:04:00,11.295,11.3,11.29,11.3,9875.0
2019-08-12 12:05:00,11.3,11.305,11.2901,11.3,52969.0
2019-08-12 12:06:00,11.305,11.305,11.29,11.295,19396.0
2019-08-12 12:07:00,11.3,11.3,11.29,11.3,7750.0
2019-08-12 12:08:00,11.295,11.305,11.295,11.3,22962.0
2019-08-12 12:09:00,11.3,11.3067,11.3,11.305,4504.0
2019-08-12 12:10:00,11.3,11.31,11.3,11.305,37936.0
2019-08-12 12:11:00,11.305,11.31,11.3,11.305,10964.0
2019-08-12 12:12:00,11.305,11.31,11.305,11.305,7312.0
2019-08-12 12:13:00,11.305,11.31,11.29,11.295,57992.0
2019-08-12 12:14:00,11.295,11.295,11.29,11.295,5700.0
2019-08-12 12:15:00,11.295,11.3,11.29,11.3,17996.0
2019-08-12 12:16:00,11.3,11.31,11.3,11.3,38289.0
2019-08-12 12:17:00,11.305,11.34,11.3,11.325,540195.0
2019-08-12 12:18:00,11.325,11.33,11.32,11.325,20326.0
2019-08-12 12:19:00,11.325,11.33,11.325,11.325,31056.0
2019-08-12 12:20:00,11.325,11.33,11.32,11.32,6661.0
2019-08-12 12:21:00,11.325,11.33,11.32,11.325,9128.0
2019-08-12 12:22:00,11.325,11.325,11.32,11.325,4491.0
2019-08-12 12:23:00,11.33,11.34,11.325,11.34,20248.0
2019-08-12 12:24:00,11.34,11.35,11.335,11.345,92220.0
2019-08-12 12:25:00,11.35,11.35,11.345,11.35,6353.0
2019-08-12 12:26:00,11.35,11.35,11.345,11.345,943.0
2019-08-12 12:27:00,11.345,11.35,11.34,11.345,5799.0
2019-08-12 12:28:00,11.345,11.36,11.345,11.36,23789.0
2019-08-12 12:29:00,11.35,11.355,11.34,11.35,20160.0
2019-08-12 12:30:00,11.36,11.37,11.36,11.365,5709.0
2019-08-12 12:31:00,11.365,11.38,11.3601,11.3722,8253.0
2019-08-12 12:32:00,11.375,11.375,11.365,11.37,39354.0
2019-08-12 12:33:00,11.37,11.38,11.365,11.365,60465.0
2019-08-12 12:34:00,11.37,11.37,11.36,11.36,12735.0
2019-08-12 12:35:00,11.355,11.36,11.345,11.35,33933.0
2019-08-12 12:36:00,11.3444,11.35,11.3444,11.35,1224.0
2019-08-12 12:37:00,11.345,11.37,11.345,11.37,14573.0
2019-08-12 12:38:00,11.37,11.38,11.37,11.37,17361.0
2019-08-12 12:39:00,11.37,11.38,11.365,11.375,13490.0
2019-08-12 12:40:00,11.375,11.385,11.375,11.375,19091.0
2019-08-12 12:41:00,11.38,11.38,11.36,11.365,8286.0
2019-08-12 12:42:00,11.37,11.37,11.355,11.365,35472.0
2019-08-12 12:43:00,11.365,11.37,11.365,11.37,1520.0
2019-08-12 12:44:00,11.37,11.375,11.3601,11.375,8918.0
2019-08-12 12:45:00,11.375,11.375,11.37,11.37,7010.0
2019-08-12 12:46:00,11.37,11.39,11.37,11.39,23821.0
2019-08-12 12:47:00,11.39,11.395,11.38,11.385,191150.0
2019-08-12 12:48:00,11.385,11.385,11.37,11.3739,70636.0
2019-08-12 12:49:00,11.3722,11.38,11.37,11.3732,42388.0
2019-08-12 12:50:00,11.37,11.3775,11.36,11.3601,24327.0
2019-08-12 12:51:00,11.36,11.365,11.35,11.355,74987.0
2019-08-12 12:52:00,11.355,11.36,11.35,11.36,6264.0
2019-08-12 12:53:00,11.35,11.36,11.35,11.36,3550.0
2019-08-12 12:54:00,11.36,11.36,11.35,11.3572,1366.0
2019-08-12 12:55:00,11.36,11.36,11.355,11.36,1459.0
2019-08-12 12:56:00,11.36,11.36,11.345,11.355,41991.0
2019-08-12 12:57:00,11.36,11.37,11.36,11.37,7478.0
2019-08-12 12:58:00,11.365,11.38,11.3601,11.37,11772.0
2019-08-12 12:59:00,11.37,11.375,11.37,11.37,3440.0
2019-08-12 13:00:00,11.37,11.37,11.36,11.365,8409.0
2019-08-12 13:01:00,11.36,11.37,11.36,11.37,5069.0
2019-08-12 13:02:00,11.37,11.37,11.365,11.365,1449.0
2019-08-12 13:03:00,11.37,11.38,11.37,11.38,18060.0
2019-08-12 13:04:00,11.38,11.38,11.37,11.375,13694.0
2019-08-12 13:05:00,11.38,11.385,11.38,11.38,13265.0
2019-08-12 13:06:00,11.38,11.4,11.38,11.4,12986.0
2019-08-12 13:07:00,11.395,11.405,11.39,11.4,34798.0
2019-08-12 13:08:00,11.395,11.395,11.39,11.395,1319.0
2019-08-12 13:09:00,11.395,11.4,11.39,11.39,7167.0
2019-08-12 13:10:00,11.39,11.39,11.39,11.39,4171.0
2019-08-12 13:11:00,11.39,11.39,11.38,11.38,3670.0
2019-08-12 13:12:00,11.385,11.385,11.38,11.38,1121.0
2019-08-12 13:13:00,11.39,11.39,11.38,11.38,2372.0
2019-08-12 13:14:00,11.38,11.39,11.38,11.385,4096.0
2019-08-12 13:15:00,11.385,11.39,11.38,11.38,4117.0
2019-08-12 13:16:00,11.385,11.39,11.38,11.385,1914.0
2019-08-12 13:17:00,11.38,11.38,11.37,11.375,16454.0
2019-08-12 13:18:00,11.375,11.375,11.37,11.37,13533.0
2019-08-12 13:19:00,11.37,11.375,11.36,11.365,28864.0
2019-08-12 13:20:00,11.365,11.38,11.365,11.375,9330.0
2019-08-12 13:21:00,11.37,11.375,11.37,11.375,2310.0
2019-08-12 13:22:00,11.375,11.38,11.37,11.375,1132.0
2019-08-12 13:23:00,11.37,11.375,11.37,11.37,1621.0
2019-08-12 13:24:00,11.37,11.375,11.365,11.37,11971.0
2019-08-12 13:25:00,11.37,11.375,11.365,11.365,9466.0
2019-08-12 13:26:00,11.36,11.375,11.36,11.375,6130.0
2019-08-12 13:27:00,11.38,11.38,11.38,11.38,2090.0
2019-08-12 13:28:00,11.38,11.38,11.375,11.375,1400.0
2019-08-12 13:29:00,11.375,11.375,11.375,11.375,400.0
2019-08-12 13:30:00,11.375,11.375,11.36,11.36,8163.0
2019-08-12 13:31:00,11.37,11.37,11.36,11.36,2833.0
2019-08-12 13:32:00,11.36,11.37,11.355,11.365,14732.0
2019-08-12 13:33:00,11.36,11.37,11.36,11.365,3750.0
2019-08-12 13:34:00,11.36,11.365,11.35,11.35,12044.0
2019-08-12 13:35:00,11.35,11.355,11.35,11.35,7406.0
2019-08-12 13:36:00,11.35,11.35,11.34,11.34,25837.0
2019-08-12 13:37:00,11.345,11.35,11.34,11.35,6513.0
2019-08-12 13:38:00,11.345,11.35,11.345,11.35,2545.0
2019-08-12 13:39:00,11.345,11.355,11.345,11.35,17306.0
2019-08-12 13:40:00,11.35,11.35,11.345,11.35,6057.0
2019-08-12 13:41:00,11.34,11.34,11.33,11.335,25142.0
2019-08-12 13:42:00,11.34,11.355,11.34,11.355,16384.0
2019-08-12 13:43:00,11.35,11.36,11.345,11.36,38910.0
2019-08-12 13:44:00,11.35,11.365,11.35,11.365,25072.0
2019-08-12 13:45:00,11.36,11.36,11.35,11.35,17926.0
2019-08-12 13:46:00,11.355,11.36,11.355,11.355,5840.0
2019-08-12 13:47:00,11.36,11.36,11.35,11.35,16883.0
2019-08-12 13:48:00,11.355,11.355,11.35,11.35,5680.0
2019-08-12 13:49:00,11.35,11.36,11.35,11.3567,25211.0
2019-08-12 13:50:00,11.36,11.36,11.3525,11.3525,10010.0
2019-08-12 13:51:00,11.36,11.37,11.355,11.3654,21311.0
2019-08-12 13:52:00,11.37,11.37,11.365,11.37,17873.0
2019-08-12 13:53:00,11.365,11.37,11.365,11.37,8785.0
2019-08-12 13:54:00,11.37,11.375,11.365,11.375,23468.0
2019-08-12 13:55:00,11.38,11.395,11.38,11.395,45402.0
2019-08-12 13:56:00,11.395,11.4,11.39,11.395,8911.0
2019-08-12 13:57:00,11.395,11.4,11.385,11.39,12660.0
2019-08-12 13:58:00,11.39,11.39,11.385,11.385,18904.0
2019-08-12 13:59:00,11.385,11.39,11.385,11.385,1502.0
2019-08-12 14:00:00,11.39,11.39,11.385,11.385,1433.0
2019-08-12 14:01:00,11.385,11.385,11.38,11.38,11404.0
2019-08-12 14:02:00,11.39,11.39,11.38,11.385,2484.0
2019-08-12 14:03:00,11.38,11.395,11.38,11.39,13934.0
2019-08-12 14:04:00,11.39,11.39,11.38,11.38,109054.0
2019-08-12 14:05:00,11.39,11.39,11.38,11.38,21297.0
2019-08-12 14:06:00,11.38,11.385,11.38,11.385,1705.0
2019-08-12 14:07:00,11.38,11.385,11.37,11.385,96301.0
2019-08-12 14:08:00,11.385,11.385,11.38,11.385,4756.0
2019-08-12 14:09:00,11.39,11.39,11.38,11.39,38568.0
2019-08-12 14:10:00,11.38,11.39,11.38,11.385,6763.0
2019-08-12 14:11:00,11.385,11.385,11.37,11.375,9279.0
2019-08-12 14:12:00,11.38,11.38,11.37,11.375,35971.0
2019-08-12 14:13:00,11.38,11.38,11.37,11.38,41150.0
2019-08-12 14:14:00,11.375,11.38,11.37,11.38,15810.0
2019-08-12 14:15:00,11.375,11.38,11.37,11.375,99712.0
2019-08-12 14:16:00,11.38,11.385,11.375,11.385,38387.0
2019-08-12 14:17:00,11.385,11.39,11.385,11.385,6368.0
2019-08-12 14:18:00,11.385,11.4,11.385,11.395,19486.0
2019-08-12 14:19:00,11.39,11.395,11.385,11.385,20875.0
2019-08-12 14:20:00,11.39,11.39,11.38,11.38,4626.0
2019-08-12 14:21:00,11.38,11.38,11.37,11.37,12425.0
2019-08-12 14:22:00,11.375,11.38,11.37,11.38,2685.0
2019-08-12 14:23:00,11.38,11.4,11.37,11.39,41335.0
2019-08-12 14:24:00,11.39,11.39,11.38,11.38,9686.0
2019-08-12 14:25:00,11.39,11.39,11.38,11.385,6313.0
2019-08-12 14:26:00,11.385,11.39,11.38,11.38,3699.0
2019-08-12 14:27:00,11.38,11.3862,11.37,11.37,18873.0
2019-08-12 14:28:00,11.37,11.38,11.37,11.37,5987.0
2019-08-12 14:29:00,11.37,11.375,11.36,11.37,12126.0
2019-08-12 14:30:00,11.37,11.37,11.36,11.36,3356.0
2019-08-12 14:31:00,11.37,11.37,11.365,11.365,2360.0
2019-08-12 14:32:00,11.37,11.37,11.365,11.37,2200.0
2019-08-12 14:33:00,11.365,11.37,11.365,11.365,7584.0
2019-08-12 14:34:00,11.365,11.365,11.35,11.36,57687.0
2019-08-12 14:35:00,11.365,11.37,11.36,11.365,8264.0
2019-08-12 14:36:00,11.365,11.375,11.365,11.37,28220.0
2019-08-12 14:37:00,11.37,11.375,11.365,11.37,26356.0
2019-08-12 14:38:00,11.38,11.38,11.375,11.375,5905.0
2019-08-12 14:39:00,11.375,11.375,11.37,11.37,4137.0
2019-08-12 14:40:00,11.375,11.375,11.37,11.37,2750.0
2019-08-12 14:41:00,11.37,11.375,11.37,11.375,30409.0
2019-08-12 14:42:00,11.37,11.37,11.36,11.36,21486.0
2019-08-12 14:43:00,11.365,11.365,11.355,11.36,14663.0
2019-08-12 14:44:00,11.36,11.365,11.355,11.355,10654.0
2019-08-12 14:45:00,11.35,11.36,11.35,11.355,3314.0
2019-08-12 14:46:00,11.35,11.36,11.35,11.36,700.0
2019-08-12 14:47:00,11.36,11.365,11.355,11.355,32152.0
2019-08-12 14:48:00,11.36,11.36,11.355,11.36,5588.0
2019-08-12 14:49:00,11.36,11.36,11.35,11.355,9872.0
2019-08-12 14:50:00,11.36,11.36,11.35,11.355,18151.0
2019-08-12 14:51:00,11.35,11.36,11.35,11.36,6520.0
2019-08-12 14:52:00,11.36,11.36,11.36,11.36,2900.0
2019-08-12 14:53:00,11.36,11.37,11.355,11.365,14300.0
2019-08-12 14:54:00,11.36,11.365,11.355,11.355,25323.0
2019-08-12 14:55:00,11.36,11.36,11.355,11.36,4578.0
2019-08-12 14:56:00,11.36,11.37,11.355,11.37,10238.0
2019-08-12 14:57:00,11.37,11.37,11.35,11.365,16549.0
2019-08-12 14:58:00,11.365,11.37,11.36,11.365,24421.0
2019-08-12 14:59:00,11.37,11.37,11.36,11.365,4550.0
2019-08-12 15:00:00,11.36,11.36,11.35,11.36,23705.0
2019-08-12 15:01:00,11.36,11.38,11.355,11.38,25901.0
2019-08-12 15:02:00,11.37,11.38,11.37,11.38,12065.0
2019-08-12 15:03:00,11.38,11.38,11.355,11.365,18174.0
2019-08-12 15:04:00,11.36,11.37,11.355,11.365,18642.0
2019-08-12 15:05:00,11.36,11.366,11.36,11.365,2176.0
2019-08-12 15:06:00,11.365,11.365,11.35,11.36,31640.0
